5620,49,0,13,15,40,31,22,23,49,45,29,10,7,20,6,25,5,16,14,32,26,28,48,19,44,41,2,8,38,1,39,33,21,9,24,12,47,30,46,11,17,35,36,37,27,18,34,3,4,42
5607,49,0,13,15,35,17,36,37,27,18,34,4,3,21,9,24,12,47,30,46,39,33,1,38,8,2,41,44,19,48,28,26,32,14,16,5,25,6,43,20,7,10,29,45,49,23,22,31,40,42
5479,49,0,42,4,3,34,18,27,37,36,35,17,11,46,30,47,12,24,9,21,33,39,1,38,8,2,41,44,48,28,26,32,14,16,5,25,6,43,20,7,10,29,45,49,23,22,31,40,15,13
5596,49,0,13,15,40,31,22,23,49,45,29,10,7,20,43,6,25,5,16,14,32,26,28,48,19,44,41,2,8,38,1,39,33,21,9,24,12,47,30,46,11,17,36,37,27,18,34,3,4,42
5594,48,0,13,15,40,31,22,23,49,45,29,10,7,20,43,6,25,5,16,14,32,26,28,48,19,44,41,2,21,9,24,8,38,1,33,39,47,30,46,11,17,35,36,37,18,34,3,4,42
5121,48,0,13,15,40,31,22,23,49,45,29,10,7,20,43,6,25,5,16,14,32,26,19,48,44,41,2,21,9,24,8,38,1,33,39,47,30,46,11,17,35,36,37,27,18,34,3,4,42
5151,49,0,13,15,40,31,22,23,49,45,29,10,7,20,43,6,25,5,16,14,32,26,19,48,44,41,2,8,38,1,39,33,21,9,24,12,47,30,46,11,17,35,36,37,27,18,34,3,4,42
5462,49,0,42,4,3,34,18,27,37,36,35,17,11,46,30,47,12,24,9,21,33,39,1,38,8,2,41,44,19,48,28,26,32,14,16,5,25,6,43,20,7,10,29,45,49,23,22,31,40,13
5518,49,0,13,15,35,17,11,36,37,27,18,34,4,3,21,9,24,12,47,30,39,33,1,38,8,2,41,44,19,48,28,26,32,14,16,5,25,6,43,20,7,10,29,45,49,23,22,31,40,42
5624,50,0,42,4,3,34,18,27,37,36,35,17,11,46,30,47,12,24,9,21,33,39,1,38,8,2,41,44,19,48,28,26,32,14,16,5,25,6,43,20,7,10,29,45,49,23,22,31,40,15,13
4262,34,0,13,15,35,17,36,37,30,47,12,39,33,8,38,44,41,21,9,24,3,18,34,4,14,16,25,6,20,7,29,49,23,22,42
4958,35,0,4,3,34,18,27,37,36,35,46,30,47,39,33,24,21,38,44,41,19,48,28,26,32,25,43,20,29,45,49,23,22,31,40,42
5086,47,0,4,3,34,18,27,37,36,35,17,11,46,30,47,12,24,9,21,33,39,1,38,8,2,41,44,48,19,26,32,14,16,5,25,6,20,7,10,29,45,49,23,22,31,40,15,13
5624,49,0,13,15,40,31,22,23,49,45,29,10,7,20,43,6,25,5,16,14,32,26,28,48,19,44,41,2,8,38,1,39,33,21,24,12,47,30,46,11,17,35,36,37,27,18,34,3,4,42
5622,49,0,42,4,3,34,18,27,37,36,35,17,11,46,30,47,12,24,9,21,33,39,1,38,8,2,41,44,19,48,28,26,32,14,16,5,6,43,20,7,10,29,45,49,23,22,31,40,15,13
