5001,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,26,45,11,13,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
5006,49,0,44,18,9,48,24,8,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5004,49,0,44,18,9,48,24,8,35,37,47,10,49,32,16,23,39,21,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5028,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
4993,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
4974,48,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,19,26,45,11,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
4992,48,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,14,46,19,26,45,11,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
5027,49,0,44,18,9,48,24,8,35,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5005,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,41,42,14,46,19,26,45,11,34,13,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
5020,49,0,44,18,9,48,24,8,35,37,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5027,50,0,44,18,9,48,24,8,35,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5009,49,0,4,20,40,43,1,17,22,2,38,5,12,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
5024,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,23,16,32,49,10,47,37,35,8,24,48,9,18,44
4967,48,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,26,45,11,13,29,3,21,39,23,32,49,16,47,37,35,8,24,48,9,18,44
3946,26,0,40,1,43,20,12,30,6,33,36,15,34,14,46,11,29,3,32,49,37,35,24,48,9,18,44
4444,32,0,38,17,40,43,20,30,33,27,36,31,41,42,14,46,19,26,45,34,29,39,23,32,49,16,47,37,35,8,48,18,44
4893,45,0,4,40,1,43,20,12,30,6,33,36,15,28,31,25,42,41,34,7,14,46,19,26,45,13,2,38,22,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18,44
5016,49,0,44,18,9,48,8,35,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
5026,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,16,32,49,10,47,37,35,8,24,48,9,18
5001,49,0,44,18,9,48,24,8,35,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,20,4
4922,48,0,44,18,48,24,8,35,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,46,14,7,34,41,42,25,36,15,28,31,27,33,6,30,12,5,38,2,22,17,1,43,40,20,4
4993,48,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,32,49,16,47,37,35,8,24,9,18,44
5026,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,16,49,10,47,37,35,8,24,48,9,18,44
4993,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,32,49,16,47,37,35,8,24,48,9,18,44
4958,49,0,44,18,9,48,24,8,35,37,47,10,49,32,16,23,39,21,3,29,13,11,45,26,19,46,14,7,34,42,41,31,28,15,36,33,27,6,30,12,5,38,2,22,17,1,43,40,20,4
4932,49,0,4,20,40,43,1,17,22,2,38,5,12,30,6,33,27,31,28,15,36,25,42,41,34,7,14,46,19,26,45,11,13,29,3,21,39,23,16,32,49,10,47,37,35,24,48,9,18,44
